serial,metro,ownershp,taxincl,rent,hhincome,sex,age,birthqtr,marst,hispan,racamind,racasian,racblk,racwht,empstat,labforce,ftotinc,incwelfr,uhrswork,weight1
297639,0,2,0,450,35200,1,67,2,1,0,1,1,2,1,1,2,35200,0,6,0.5
297641,4,1,2,0,96000,2,36,4,6,0,1,1,2,1,1,2,50000,0,40,0.5
297641,4,1,2,0,96000,2,39,3,6,0,1,1,2,1,1,2,46000,0,8,0.5
297648,0,1,0,0,46300,1,73,1,4,0,1,1,2,1,3,1,46300,0,0,0.5
297648,0,1,0,0,46300,2,54,2,4,0,1,1,2,1,1,2,46300,0,40,0.5
297649,4,1,0,0,35400,2,74,4,5,0,1,1,1,2,3,1,35400,0,0,0.5
297650,3,1,0,0,14000,2,76,4,1,0,1,1,1,2,3,1,14000,0,0,0.5
297650,3,1,0,0,14000,1,78,2,1,0,1,1,1,2,3,1,14000,0,0,0.5
297652,4,1,0,0,43400,2,55,3,4,0,1,1,1,2,2,2,43400,0,40,0.5
297652,4,1,0,0,43400,1,29,2,6,0,1,1,1,2,1,2,43400,0,40,0.5
297652,4,1,0,0,43400,2,19,1,6,0,1,1,1,2,1,2,43400,0,20,0.5
297653,4,1,1,0,35200,2,75,1,4,0,1,1,1,2,3,1,35200,0,0,0.5
297656,4,1,0,0,29200,2,72,4,1,0,1,1,2,1,1,2,29200,0,4,0.5
297656,4,1,0,0,29200,1,84,2,1,0,1,1,2,1,2,2,29200,0,0,0.5
297658,4,2,0,800,40000,1,31,3,4,0,1,1,2,1,1,2,40000,0,70,0.5
297662,3,1,2,0,43000,2,37,4,4,0,1,1,2,1,1,2,43000,0,40,0.5
297662,3,1,2,0,43000,2,7,1,6,0,1,1,2,1,0,0,43000,99999,0,0.5
297664,3,2,0,910,54100,2,56,3,3,0,1,1,2,1,3,1,54100,0,0,0.5
297664,3,2,0,910,54100,2,36,4,6,0,1,1,2,1,3,1,54100,0,0,0.5
297664,3,2,0,910,54100,1,33,2,6,0,1,1,2,1,1,2,54100,0,40,0.5
297665,3,1,0,0,40000,1,39,4,3,1,1,1,2,1,1,2,40000,0,50,0.5
297667,3,1,0,0,47300,2,76,3,5,0,1,1,1,2,3,1,47300,0,0,0.5
297670,4,2,0,0,21900,2,63,3,5,0,1,1,1,2,1,2,21900,0,12,0.5
297672,0,1,1,0,64620,1,75,3,1,0,1,1,1,2,3,1,64620,0,0,0.5
297672,0,1,1,0,64620,2,69,1,1,0,1,1,1,2,3,1,64620,0,0,0.5
297673,0,1,2,0,30000,1,61,1,1,0,1,1,1,2,3,1,30000,0,0,0.5
297673,0,1,2,0,30000,2,55,3,1,0,1,1,1,2,3,1,30000,0,0,0.5
297674,3,1,0,0,1200,1,48,1,4,0,1,1,2,1,1,2,1200,0,28,0.5
297674,3,1,0,0,1200,2,16,1,6,0,1,1,2,1,3,1,1200,0,0,0.5
297675,4,1,0,0,16000,1,37,2,3,0,1,1,1,2,2,2,0,0,0,0.5
297675,4,1,0,0,16000,1,3,2,6,0,1,1,1,2,0,0,0,99999,0,0.5
297675,4,1,0,0,16000,1,8,4,6,0,1,1,1,2,0,0,0,99999,0,0.5
297675,4,1,0,0,16000,2,36,2,3,0,1,1,1,2,1,2,16000,0,40,0.5
297676,4,1,0,0,60600,1,73,2,5,0,1,1,2,1,3,1,60600,0,0,0.5
297676,4,1,0,0,60600,1,50,3,6,0,1,1,2,1,1,2,60600,0,40,0.5
297676,4,1,0,0,60600,1,44,2,6,0,1,1,2,1,3,1,60600,5000,0,0.5
297679,0,2,0,330,4800,1,59,3,6,0,1,1,2,1,1,2,4800,0,50,0.5
297683,0,1,0,0,63600,2,55,1,1,0,1,1,1,2,1,2,63600,0,40,0.5
297683,0,1,0,0,63600,1,63,1,1,0,1,1,1,2,3,1,63600,0,0,0.5
297683,0,1,0,0,63600,2,23,2,6,0,1,1,1,2,1,2,63600,0,12,0.5
297684,0,1,0,0,56000,2,92,4,5,0,1,1,1,2,3,1,56000,0,0,0.5
297685,3,2,0,960,38000,1,55,1,6,0,1,1,2,1,1,2,38000,0,40,0.5
297687,4,2,0,1100,50000,1,24,3,6,4,1,1,2,1,1,2,50000,0,60,0.5
297690,4,1,2,0,17800,2,74,3,5,0,1,1,2,1,3,1,17800,0,0,0.5
297694,4,1,2,0,72000,1,33,3,4,0,1,1,1,2,1,2,72000,0,40,0.5
297694,4,1,2,0,72000,2,7,3,6,0,1,1,1,2,0,0,72000,99999,0,0.5
297694,4,1,2,0,72000,1,5,3,6,0,1,1,1,2,0,0,72000,99999,0,0.5
297695,1,1,2,0,33470,1,71,3,1,0,1,1,2,1,1,2,33470,0,28,0.5
297695,1,1,2,0,33470,2,69,1,1,0,1,1,2,1,3,1,33470,0,40,0.5
297698,0,2,0,0,23000,2,78,4,4,2,1,1,1,2,3,1,23000,0,0,0.5
297699,3,1,2,0,61200,2,28,2,2,0,1,1,2,2,1,2,41000,0,40,0.5
297699,3,1,2,0,61200,1,13,4,6,4,1,1,2,2,0,0,41000,99999,0,0.5
297699,3,1,2,0,61200,2,31,2,3,0,1,1,1,2,1,2,20200,0,34,0.5
297700,3,1,0,0,58600,2,85,3,1,0,1,1,1,2,3,1,58600,0,0,0.5
297700,3,1,0,0,58600,1,92,1,1,0,1,1,1,2,3,1,58600,0,0,0.5
297701,4,1,0,0,29800,2,72,2,4,0,1,1,2,1,3,1,29800,0,0,0.5
297702,4,2,0,730,7000,2,27,1,6,0,1,1,1,2,3,1,7000,0,25,0.5
297703,3,2,0,1400,65000,2,57,2,4,0,1,1,1,2,2,2,65000,0,50,0.5
297704,0,1,2,0,68400,2,64,4,3,0,1,1,1,2,1,2,68400,0,12,0.5
297705,0,1,0,0,19400,1,79,2,1,0,2,1,1,2,3,1,19400,0,0,0.5
297705,0,1,0,0,19400,2,77,1,1,0,1,1,1,2,3,1,19400,0,0,0.5
297707,0,1,1,0,32000,1,59,1,3,0,1,1,2,1,1,2,32000,0,53,0.5
297708,0,1,1,0,26300,1,68,4,1,0,1,1,1,2,1,2,26300,0,30,0.5
297708,0,1,1,0,26300,2,70,1,1,0,1,1,1,2,3,1,26300,0,0,0.5
297708,0,1,1,0,26300,2,39,2,1,0,1,1,1,2,3,1,26300,0,0,0.5
297708,0,1,1,0,26300,1,4,2,6,0,1,1,1,2,0,0,26300,99999,0,0.5
297708,0,1,1,0,26300,1,3,2,6,0,1,1,1,2,0,0,26300,99999,0,0.5
297708,0,1,1,0,26300,2,1,1,6,0,1,1,1,2,0,0,26300,99999,0,0.5
297708,0,1,1,0,26300,1,1,1,6,0,1,1,1,2,0,0,26300,99999,0,0.5
297708,0,1,1,0,26300,1,47,1,1,0,1,1,1,2,1,2,26300,0,40,0.5
297710,0,2,0,200,59900,2,83,1,5,0,1,1,1,2,3,1,59900,0,0,0.5
297710,0,2,0,200,59900,2,58,2,4,0,1,1,1,2,1,2,59900,0,32,0.5
297710,0,2,0,200,59900,1,61,3,2,0,1,1,1,2,3,1,59900,0,0,0.5
297713,3,2,0,1000,48000,2,22,4,6,4,1,1,1,2,1,2,48000,0,40,0.5
297715,0,2,0,0,5000,1,46,1,1,0,1,1,1,2,3,1,5000,0,0,0.5
297715,0,2,0,0,5000,2,49,3,1,0,1,1,1,2,2,2,5000,0,40,0.5
297718,0,1,0,0,95000,2,60,4,4,0,1,1,1,2,1,2,43000,0,40,0.5
297718,0,1,0,0,95000,1,52,4,4,0,1,1,1,2,3,1,43000,0,40,0.5
297719,4,2,0,800,40000,2,69,4,5,0,1,1,2,1,3,1,40000,0,0,0.5
297719,4,2,0,800,40000,1,45,3,4,0,1,1,2,1,1,2,40000,0,40,0.5
297720,3,1,2,0,135000,2,37,4,6,2,2,1,2,1,1,2,65000,0,65,0.5
297720,3,1,2,0,135000,1,34,2,6,1,1,1,1,2,1,2,65000,0,40,0.5
297721,2,1,0,0,37000,2,76,3,5,0,1,1,1,2,1,2,37000,0,20,0.5
297725,0,1,0,0,8800,2,68,1,3,0,1,1,2,1,3,1,8800,0,8,0.5
297726,4,2,0,930,59000,2,30,4,3,0,1,1,2,1,1,2,31000,0,40,0.5
297726,4,2,0,930,59000,1,39,2,4,0,1,1,2,1,1,2,31000,0,40,0.5
297726,4,2,0,930,59000,2,5,3,6,0,1,1,2,1,0,0,31000,99999,0,0.5
297726,4,2,0,930,59000,1,0,1,6,0,1,1,2,1,0,0,31000,99999,0,0.5
297729,3,1,0,0,66400,2,64,4,4,0,1,1,1,2,1,2,52000,0,40,0.5
297729,3,1,0,0,66400,1,76,1,4,0,1,1,1,2,3,1,52000,0,0,0.5
297730,0,2,0,480,8000,2,28,2,6,0,1,1,1,2,1,2,8000,0,25,0.5
297730,0,2,0,480,8000,1,11,1,6,0,1,1,2,2,0,0,8000,99999,0,0.5
297730,0,2,0,480,8000,1,8,2,6,0,1,1,2,2,0,0,8000,99999,0,0.5
297730,0,2,0,480,8000,1,4,1,6,0,1,1,2,2,0,0,8000,99999,0,0.5
297730,0,2,0,480,8000,2,3,4,6,0,1,1,2,2,0,0,8000,99999,0,0.5
297731,3,1,2,0,138100,2,59,1,4,0,1,1,1,2,3,1,20100,0,0,0.5
297731,3,1,2,0,138100,1,66,4,4,0,1,1,1,2,1,2,20100,0,40,0.5
297733,4,1,2,0,23100,2,75,2,6,0,1,1,2,1,3,1,23100,0,0,0.5
297734,0,1,0,0,24000,1,41,3,1,4,1,1,1,2,2,2,24000,6000,0,0.5
297734,0,1,0,0,24000,2,40,1,1,4,1,1,1,2,1,2,24000,0,30,0.5
297734,0,1,0,0,24000,1,17,4,6,4,1,1,1,2,3,1,24000,0,0,0.5
297734,0,1,0,0,24000,1,14,4,6,4,1,1,1,2,0,0,24000,99999,0,0.5
297734,0,1,0,0,24000,1,9,3,6,4,1,1,1,2,0,0,24000,99999,0,0.5
297734,0,1,0,0,24000,1,7,2,6,4,1,1,1,2,0,0,24000,99999,0,0.5
297734,0,1,0,0,24000,1,6,3,6,4,1,1,1,2,0,0,24000,99999,0,0.5
297735,0,1,2,0,80000,1,31,2,4,0,1,1,1,2,1,2,52000,0,60,0.5
297735,0,1,2,0,80000,2,28,3,6,0,1,1,1,2,1,2,28000,0,40,0.5
297735,0,1,2,0,80000,2,5,3,6,0,1,1,1,2,0,0,28000,99999,0,0.5
297735,0,1,2,0,80000,1,4,2,6,0,1,1,1,2,0,0,28000,99999,0,0.5
297735,0,1,2,0,80000,2,2,3,6,0,1,1,1,2,0,0,28000,99999,0,0.5
297737,0,1,0,0,42000,2,57,1,1,0,1,1,2,1,3,1,42000,0,0,0.5
297737,0,1,0,0,42000,1,60,2,1,0,1,1,2,1,1,2,42000,0,50,0.5
297738,3,2,0,900,47000,2,32,4,1,0,1,1,2,1,1,2,47000,0,40,0.5
297738,3,2,0,900,47000,1,33,3,1,0,1,1,2,1,1,2,47000,0,40,0.5
297738,3,2,0,900,47000,2,8,1,6,0,1,1,2,1,0,0,47000,99999,0,0.5
297738,3,2,0,900,47000,2,2,1,6,0,1,1,2,1,0,0,47000,99999,0,0.5
297741,0,1,2,0,3500,2,51,3,6,0,1,1,2,1,1,2,3500,0,25,0.5
297744,3,1,1,0,40000,1,55,3,6,0,1,1,1,2,1,2,40000,0,40,0.5
297746,4,1,0,0,21200,2,44,1,4,0,1,1,2,1,1,2,21200,0,30,0.5
297746,4,1,0,0,21200,1,12,2,6,0,1,1,2,1,0,0,21200,99999,0,0.5
297746,4,1,0,0,21200,1,11,3,6,0,1,1,2,1,0,0,21200,99999,0,0.5
297746,4,1,0,0,21200,1,8,2,6,0,1,1,2,1,0,0,21200,99999,0,0.5
297746,4,1,0,0,21200,2,6,1,6,0,1,1,2,1,0,0,21200,99999,0,0.5
297746,4,1,0,0,21200,1,4,1,6,0,1,1,2,1,0,0,21200,99999,0,0.5
297747,0,2,0,1100,55000,2,29,2,6,0,1,1,2,1,1,2,40000,0,40,0.5
297747,0,2,0,1100,55000,2,25,3,6,0,1,1,2,1,1,2,40000,0,40,0.5
297748,3,1,2,0,44300,2,31,3,6,0,1,1,2,1,1,2,44300,0,40,0.5
297748,3,1,2,0,44300,2,11,4,6,0,1,1,2,1,0,0,44300,99999,0,0.5
297748,3,1,2,0,44300,2,8,3,6,0,1,1,2,1,0,0,44300,99999,0,0.5
297749,3,2,0,1100,25000,1,45,4,2,0,1,1,2,1,1,2,25000,0,40,0.5
297751,0,1,0,0,58400,1,78,3,1,0,1,1,1,2,3,1,58400,0,0,0.5
297751,0,1,0,0,58400,2,72,2,1,0,1,1,1,2,3,1,58400,0,0,0.5
297752,2,2,0,1200,47000,2,76,4,4,0,1,1,1,2,1,2,47000,0,20,0.5
297754,3,2,0,1300,25000,2,32,3,1,0,1,2,1,1,1,2,25000,0,20,0.5
297754,3,2,0,1300,25000,1,31,1,1,0,1,2,1,1,3,1,25000,0,0,0.5
297756,4,1,0,0,71000,2,69,1,1,0,1,1,1,2,1,2,41000,0,30,0.5
297756,4,1,0,0,71000,1,62,1,1,0,1,1,1,2,3,1,41000,0,0,0.5
297756,4,1,0,0,71000,2,52,2,4,0,1,1,2,1,1,2,30000,0,40,0.5
297761,2,1,2,0,110000,2,28,1,6,0,1,1,1,2,1,2,70000,0,40,0.5
297761,2,1,2,0,110000,2,29,3,6,0,1,1,1,2,1,2,40000,0,40,0.5
297762,4,1,0,0,9000,2,69,2,5,0,1,1,2,1,3,1,9000,0,0,0.5
297763,0,2,0,680,30000,2,55,4,4,0,1,1,1,2,1,2,30000,0,30,0.5
297764,1,1,2,0,38400,2,68,1,4,0,1,1,1,2,3,1,38400,0,0,0.5
297766,3,2,0,900,35500,2,34,1,1,4,2,1,1,1,1,2,35500,0,30,0.5
297766,3,2,0,900,35500,1,34,4,1,4,2,1,1,1,1,2,35500,0,40,0.5
297767,2,2,0,1300,56550,2,37,1,1,0,1,1,2,1,1,2,56550,0,40,0.5
297767,2,2,0,1300,56550,1,37,4,1,0,1,1,2,1,1,2,56550,0,40,0.5
297767,2,2,0,1300,56550,1,18,2,6,0,1,1,2,1,1,2,56550,0,40,0.5
297767,2,2,0,1300,56550,2,16,1,6,0,1,1,2,1,3,1,56550,0,32,0.5
297767,2,2,0,1300,56550,2,14,4,6,0,1,1,2,1,0,0,56550,99999,0,0.5
297767,2,2,0,1300,56550,2,7,2,6,0,1,1,2,1,0,0,56550,99999,0,0.5
297768,3,1,2,0,63200,1,72,4,1,0,1,1,1,2,1,2,63200,0,33,0.5
297768,3,1,2,0,63200,2,73,1,1,0,1,1,1,2,3,1,63200,0,0,0.5
297770,0,1,2,0,16400,2,63,4,4,0,1,1,1,2,1,2,16400,0,32,0.5
297771,3,1,2,0,160000,1,55,3,6,0,1,1,1,2,1,2,70000,0,50,0.5
297773,3,1,0,0,34100,2,81,2,4,0,1,1,1,2,3,1,34100,0,0,0.5
297774,4,1,0,0,16300,2,85,4,5,0,1,1,1,2,3,1,16300,0,0,0.5
297775,4,2,0,300,108800,2,34,4,6,0,1,1,2,1,2,2,12800,0,20,0.5
297775,4,2,0,300,108800,2,30,4,4,0,1,1,1,2,1,2,12800,0,36,0.5
297776,3,1,2,0,64800,1,76,2,1,0,1,1,1,2,3,1,64800,0,0,0.5
297776,3,1,2,0,64800,2,66,1,1,0,1,1,1,2,3,1,64800,0,0,0.5
297778,3,1,2,0,48500,2,55,2,1,2,1,1,1,2,1,2,48500,0,40,0.5
297778,3,1,2,0,48500,1,57,1,1,2,1,1,1,2,2,2,48500,0,20,0.5
297778,3,1,2,0,48500,2,73,4,2,2,1,1,1,2,3,1,48500,0,0,0.5
297779,4,2,0,200,30000,1,58,3,4,0,1,1,2,1,1,2,30000,0,40,0.5
297781,3,1,2,0,24700,1,74,1,1,4,1,1,1,1,3,1,24700,0,0,0.5
297781,3,1,2,0,24700,2,67,3,1,4,1,1,1,1,1,2,24700,0,30,0.5
297784,4,2,0,600,0,1,31,4,6,0,1,1,2,1,3,1,0,0,0,0.5
297784,4,2,0,600,0,2,9,2,6,0,1,1,2,1,0,0,0,99999,0,0.5
297784,4,2,0,600,0,2,4,3,6,0,1,1,2,1,0,0,0,99999,0,0.5
297785,4,1,1,0,60800,2,40,1,1,0,1,1,2,1,1,2,60800,0,41,0.5
297785,4,1,1,0,60800,1,39,2,1,0,1,2,2,1,1,2,60800,0,45,0.5
297785,4,1,1,0,60800,2,14,2,6,0,1,2,2,1,0,0,60800,99999,0,0.5
297785,4,1,1,0,60800,1,11,1,6,0,1,2,2,1,0,0,60800,99999,0,0.5
297785,4,1,1,0,60800,1,7,1,6,0,1,2,2,1,0,0,60800,99999,0,0.5
297787,4,1,0,0,16400,2,84,4,5,0,1,1,1,2,3,1,16400,0,0,0.5
297789,0,2,0,280,25000,2,22,3,6,0,1,1,2,1,1,2,15000,0,20,0.5
297789,0,2,0,280,25000,1,23,4,6,0,1,1,2,1,1,2,15000,0,40,0.5
297789,0,2,0,280,25000,2,0,1,6,0,1,1,2,1,0,0,15000,99999,0,0.5
297790,0,1,0,0,32200,2,85,4,5,0,1,1,1,2,3,1,32200,0,0,0.5
297793,4,1,1,0,128200,1,28,3,6,0,1,1,1,2,1,2,29100,0,40,0.5
297794,3,1,0,0,0,2,28,4,6,0,1,1,1,2,3,1,0,0,0,0.5
297794,3,1,0,0,0,2,58,3,6,0,1,1,1,2,3,1,0,0,0,0.5
297795,0,1,2,0,16300,2,74,3,4,0,1,1,2,1,3,1,16300,0,0,0.5
297796,3,1,2,0,1600,2,32,2,6,0,1,1,2,1,1,2,1600,300,18,0.5
297797,3,2,0,1000,68200,1,68,3,3,0,1,1,2,1,1,2,25600,0,8,0.5
297797,3,2,0,1000,68200,2,62,3,4,0,1,1,2,1,1,2,25600,0,40,0.5
297797,3,2,0,1000,68200,1,49,2,4,0,1,1,2,1,3,1,21600,0,0,0.5
297798,0,1,0,0,39200,2,80,3,1,0,1,1,1,2,3,1,39200,0,0,0.5
297798,0,1,0,0,39200,1,79,2,1,0,1,1,1,2,3,1,39200,0,0,0.5
297799,0,1,0,0,58300,2,36,3,1,1,1,1,1,2,1,2,58300,0,40,0.5
297799,0,1,0,0,58300,1,43,4,1,1,1,1,1,2,1,2,58300,0,40,0.5
297800,0,1,0,0,189400,2,71,1,4,0,1,1,1,2,1,2,61000,0,15,0.5
297802,0,2,0,800,15000,2,38,4,6,0,1,1,2,1,2,2,15000,0,40,0.5
297803,4,2,0,400,27000,1,48,2,6,0,1,1,2,1,1,2,27000,0,50,0.5
297804,4,1,0,0,42520,2,80,3,5,0,1,1,1,2,3,1,42520,0,40,0.5
297806,1,2,0,300,12800,1,73,3,4,0,2,1,1,2,3,1,12800,0,0,0.5
297807,3,1,2,0,54100,1,50,1,1,0,1,1,2,1,3,1,54100,0,0,0.5
297807,3,1,2,0,54100,2,50,4,1,0,1,1,2,1,1,2,54100,0,20,0.5
297807,3,1,2,0,54100,1,9,1,6,0,1,1,2,1,0,0,54100,99999,0,0.5
297808,4,1,0,0,52200,2,63,4,1,0,1,1,2,1,3,1,52200,0,0,0.5
297808,4,1,0,0,52200,1,64,4,1,0,1,1,2,1,3,1,52200,0,0,0.5
297808,4,1,0,0,52200,2,41,1,4,0,1,1,2,1,2,2,52200,0,40,0.5
297808,4,1,0,0,52200,2,8,3,6,0,1,1,2,1,0,0,52200,99999,0,0.5
297810,4,1,0,0,9300,1,60,2,4,0,1,1,2,1,3,1,9300,0,0,0.5
297811,0,1,0,0,40700,1,75,4,6,0,1,1,1,2,3,1,40700,14000,0,0.5
297814,0,2,0,800,0,2,22,2,6,0,1,1,1,2,3,1,0,0,0,0.5
297815,3,1,2,0,105000,2,40,3,4,0,1,1,1,2,1,2,60000,0,40,0.5
297815,3,1,2,0,105000,1,31,2,6,0,1,1,1,2,1,2,60000,0,40,0.5
297817,3,1,2,0,48000,2,38,2,4,0,1,1,1,2,1,2,48000,0,50,0.5
297820,3,1,2,0,72000,2,75,1,4,0,1,1,2,1,3,1,72000,0,0,0.5
297820,3,1,2,0,72000,1,52,4,6,0,1,1,2,1,1,2,72000,0,40,0.5
297824,4,2,0,1300,71000,2,45,3,1,0,1,1,2,1,1,2,71000,0,40,0.5
297824,4,2,0,1300,71000,1,48,1,1,0,1,1,2,1,1,2,71000,0,64,0.5
297824,4,2,0,1300,71000,2,25,1,6,0,1,1,2,1,3,1,71000,0,0,0.5
297824,4,2,0,1300,71000,1,12,4,6,0,1,1,2,1,0,0,71000,99999,0,0.5
297826,0,1,0,0,21600,2,63,2,1,0,1,1,2,1,3,1,21600,0,0,0.5
297826,0,1,0,0,21600,1,64,3,1,0,1,1,2,1,3,1,21600,0,0,0.5
297829,4,1,0,0,56400,2,86,4,5,0,1,1,1,2,3,1,56400,0,0,0.5
297832,0,1,0,0,24200,2,63,1,1,0,1,1,1,2,3,1,24200,0,0,0.5
297832,0,1,0,0,24200,1,62,2,1,0,1,1,1,2,3,1,24200,0,0,0.5
297833,2,1,2,0,12500,1,61,1,6,0,1,1,1,2,1,2,12500,0,40,0.5
297834,0,2,0,290,18000,1,60,1,5,0,1,1,2,1,1,2,18000,0,40,0.5
297836,4,2,0,800,3000,2,21,3,6,0,1,1,1,2,1,2,3000,0,7,0.5
297837,2,1,2,0,47200,2,82,2,1,0,1,1,2,1,3,1,47200,0,0,0.5
297837,2,1,2,0,47200,1,83,1,1,0,1,1,2,1,3,1,47200,0,0,0.5
297838,4,2,0,780,40000,1,27,3,3,0,1,1,1,2,1,2,40000,0,40,0.5
297839,3,2,0,1200,49800,1,63,3,6,0,1,1,1,2,3,1,49800,0,0,0.5
297840,3,1,0,0,46900,2,75,2,5,0,1,1,1,2,3,1,23900,0,0,0.5
297840,3,1,0,0,46900,1,66,4,5,0,1,1,1,2,3,1,23000,0,0,0.5
297841,0,1,1,0,71100,1,76,2,5,0,1,1,1,2,1,2,71100,0,30,0.5
297842,0,2,0,600,2400,2,37,2,6,0,1,1,1,2,1,2,2400,0,16,0.5
297842,0,2,0,600,2400,2,16,3,6,0,1,1,1,2,1,2,2400,0,35,0.5
297844,3,2,0,1000,22000,2,33,4,4,0,1,1,2,1,1,2,22000,0,35,0.5
297844,3,2,0,1000,22000,1,13,3,6,0,1,1,2,1,0,0,22000,99999,0,0.5
297846,4,1,0,0,50700,1,85,3,1,0,1,1,1,2,3,1,50700,0,0,0.5
297846,4,1,0,0,50700,2,80,1,1,0,1,1,1,2,3,1,50700,0,0,0.5
297847,0,1,2,0,21000,2,63,3,5,0,1,1,1,2,1,2,21000,0,32,0.5
297849,0,2,0,450,32000,2,45,1,6,0,1,1,2,1,1,2,32000,0,88,0.5
297849,0,2,0,450,32000,1,12,3,6,0,1,1,2,1,0,0,32000,99999,0,0.5
297850,0,1,0,0,65000,2,28,4,1,0,1,1,1,2,3,1,65000,0,0,0.5
297850,0,1,0,0,65000,1,33,1,1,0,1,1,1,2,1,2,65000,0,40,0.5
297850,0,1,0,0,65000,1,8,3,6,0,1,1,1,2,0,0,65000,99999,0,0.5
297850,0,1,0,0,65000,2,4,1,6,0,1,1,1,2,0,0,65000,99999,0,0.5
297852,0,1,1,0,64600,2,30,4,4,0,1,1,1,2,1,2,64600,0,45,0.5
297853,2,2,0,900,18200,1,64,1,4,0,1,1,2,1,2,2,18200,0,30,0.5
297853,2,2,0,900,18200,1,30,4,6,0,1,1,2,1,1,2,18200,1200,40,0.5
297855,4,2,0,330,30400,2,70,3,4,0,1,1,2,1,1,2,30400,0,29,0.5
297857,4,2,0,630,8000,2,29,4,6,0,1,1,2,1,3,1,8000,0,0,0.5
297857,4,2,0,630,8000,1,11,2,6,0,1,1,2,1,0,0,8000,99999,0,0.5
297857,4,2,0,630,8000,2,9,4,6,0,1,1,2,1,0,0,8000,99999,0,0.5
297857,4,2,0,630,8000,2,9,1,6,0,1,1,2,1,0,0,8000,99999,0,0.5
297861,0,1,1,0,33000,2,62,2,4,0,1,1,1,2,1,2,33000,0,40,0.5
297863,3,1,2,0,52580,1,24,4,1,0,1,1,2,1,1,2,52580,0,40,0.5
297863,3,1,2,0,52580,2,24,4,1,0,1,1,2,1,1,2,52580,0,40,0.5
297864,3,1,0,0,44000,1,28,1,1,0,1,1,1,2,1,2,44000,0,60,0.5
297864,3,1,0,0,44000,2,21,3,1,0,1,1,1,2,1,2,44000,0,40,0.5
297865,2,2,0,3600,16800,2,92,4,5,0,1,1,1,2,3,1,16800,0,0,0.5
297866,0,1,2,0,51000,1,41,3,4,1,1,1,1,1,1,2,51000,0,40,0.5
297869,0,1,0,0,12600,2,59,2,5,0,1,1,2,1,1,2,12600,0,26,0.5
297869,0,1,0,0,12600,2,13,4,6,0,1,1,2,1,0,0,12600,99999,0,0.5
297869,0,1,0,0,12600,1,11,3,6,0,1,1,2,1,0,0,12600,99999,0,0.5
297869,0,1,0,0,12600,1,3,3,6,0,1,1,2,1,0,0,12600,99999,0,0.5
297869,0,1,0,0,12600,2,42,4,6,0,1,1,2,1,3,1,12600,0,0,0.5
297870,3,1,2,0,140600,1,46,4,4,0,1,1,1,2,2,2,43600,0,20,0.5
297870,3,1,2,0,140600,2,45,3,4,0,1,1,1,2,1,2,43600,0,45,0.5
297872,4,1,0,0,1460,1,62,1,4,0,1,1,1,2,1,2,1460,0,1,0.5
297873,3,1,1,0,58000,2,57,3,5,0,1,1,2,1,3,1,19200,0,0,0.5
297873,3,1,1,0,58000,2,33,1,6,0,1,1,2,1,1,2,19200,0,40,0.5
297873,3,1,1,0,58000,1,21,3,6,0,1,1,2,1,3,1,19200,0,0,0.5
297873,3,1,1,0,58000,2,22,3,6,0,1,1,2,1,3,1,19200,0,0,0.5
297873,3,1,1,0,58000,1,8,3,6,0,1,1,2,1,0,0,19200,99999,0,0.5
297873,3,1,1,0,58000,1,5,4,6,0,1,1,2,1,0,0,19200,99999,0,0.5
297873,3,1,1,0,58000,1,1,3,6,0,1,1,2,1,0,0,19200,99999,0,0.5
297873,3,1,1,0,58000,2,51,2,6,0,1,1,2,1,3,1,38800,800,40,0.5
297877,0,1,0,0,0,1,64,4,4,0,1,1,2,1,3,1,0,0,0,0.5
297880,3,2,0,380,1700,2,31,1,6,0,1,1,1,2,2,2,1700,100,40,0.5
297880,3,2,0,380,1700,2,12,2,6,0,1,1,1,2,0,0,1700,99999,0,0.5
297880,3,2,0,380,1700,2,11,1,6,0,1,1,1,2,0,0,1700,99999,0,0.5
297880,3,2,0,380,1700,1,10,1,6,0,1,1,1,2,0,0,1700,99999,0,0.5
297881,0,1,0,0,59100,2,67,4,1,0,1,1,1,2,3,1,59100,0,0,0.5
297881,0,1,0,0,59100,1,67,2,1,0,1,1,1,2,1,2,59100,0,20,0.5
297882,0,1,2,0,70000,2,32,4,1,0,1,1,1,2,3,1,70000,0,0,0.5
297882,0,1,2,0,70000,1,32,2,1,0,1,1,1,2,1,2,70000,0,50,0.5
297882,0,1,2,0,70000,2,8,1,6,0,1,1,1,2,0,0,70000,99999,0,0.5
297882,0,1,2,0,70000,1,5,1,6,0,1,1,1,2,0,0,70000,99999,0,0.5
297885,0,2,0,0,16000,1,23,2,6,0,1,1,1,2,1,2,16000,0,40,0.5
297886,0,2,0,200,15000,2,37,3,3,0,1,1,1,2,1,2,15000,0,50,0.5
297886,0,2,0,200,15000,2,15,2,6,4,1,1,1,2,0,0,15000,0,0,0.5
297888,4,1,0,0,25000,2,47,3,1,0,1,1,2,1,1,2,25000,0,40,0.5
297888,4,1,0,0,25000,1,50,3,1,0,1,1,2,1,3,1,25000,0,40,0.5
297888,4,1,0,0,25000,2,18,3,6,0,1,1,2,1,3,1,25000,0,0,0.5
297888,4,1,0,0,25000,2,14,1,6,0,1,1,2,1,0,0,25000,99999,0,0.5
297889,0,2,0,590,18000,2,33,1,6,0,1,1,2,2,1,2,18000,0,37,0.5
